id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_4114,account.move.line,VEJ302287448,,
aml_cicsa_4115,account.move.line,VEJ302287448,,
aml_cicsa_4116,account.move.line,VEJ302287448,,
aml_cicsa_4117,account.move.line,VEJ302287448,,
aml_cicsa_4118,account.move.line,VEJ302287448,,
aml_cicsa_4119,account.move.line,VEJ302287448,,
aml_cicsa_4120,account.move.line,VEJ302287448,,
aml_cicsa_4121,account.move.line,VEJ302287448,,
aml_cicsa_4122,account.move.line,VEJ302287448,,
aml_cicsa_4123,account.move.line,VEJ302287448,,
aml_cicsa_4124,account.move.line,VEJ302287448,,
aml_cicsa_4125,account.move.line,VEJ302287448,,
aml_cicsa_4126,account.move.line,VEJ302287448,,
aml_cicsa_4127,account.move.line,VEJ302287448,,
aml_cicsa_4128,account.move.line,VEJ302287448,,
aml_cicsa_4129,account.move.line,VEJ302287448,,
aml_cicsa_4130,account.move.line,VEJ302287448,,
aml_cicsa_4131,account.move.line,VEJ302287448,,
aml_cicsa_4132,account.move.line,VEJ302287448,,
aml_cicsa_4133,account.move.line,VEJ302287448,,
aml_cicsa_4134,account.move.line,VEJ302287448,,
aml_cicsa_4135,account.move.line,VEJ302287448,,
aml_cicsa_4136,account.move.line,VEJ302287448,,
aml_cicsa_4137,account.move.line,VEJ302287448,,
aml_cicsa_4138,account.move.line,VEJ302287448,,
aml_cicsa_4139,account.move.line,VEJ302287448,,
aml_cicsa_4140,account.move.line,VEJ302287448,,
aml_cicsa_4141,account.move.line,VEJ302287448,,
aml_cicsa_4142,account.move.line,VEJ302287448,,
aml_cicsa_4143,account.move.line,VEJ315253321,528992.20,base.USD
aml_cicsa_4144,account.move.line,VEJ315253321,-136146.30,base.USD
aml_cicsa_4145,account.move.line,VEJ315253321,-173208.30,base.USD
aml_cicsa_4146,account.move.line,VEJ315253321,-149988.00,base.USD
aml_cicsa_4147,account.move.line,VEJ315253321,-69649.60,base.USD
aml_cicsa_4148,account.move.line,VEJ315253321,237603.67,base.USD
aml_cicsa_4149,account.move.line,VEJ315253321,-68585.00,base.USD
aml_cicsa_4150,account.move.line,VEJ315253321,-68585.00,base.USD
aml_cicsa_4151,account.move.line,VEJ315253321,-68585.00,base.USD
