id,model,name,ref,date,period_id:id,journal_id:id
str,str,str,str,str,ref,ref
am_cicsa_19000000418,account.move,Comp-19000000418,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000419,account.move,Comp-19000000419,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000420,account.move,Comp-19000000420,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000421,account.move,Comp-19000000421,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000422,account.move,Comp-19000000422,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000423,account.move,Comp-19000000423,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000424,account.move,Comp-19000000424,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000425,account.move,Comp-19000000425,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000426,account.move,Comp-19000000426,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000427,account.move,Comp-19000000427,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000428,account.move,Comp-19000000428,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000429,account.move,Comp-19000000429,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000430,account.move,Comp-19000000430,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000431,account.move,Comp-19000000431,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
