id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_4621,account.move.line,VEJ301406834,,
aml_cicsa_4622,account.move.line,VEJ301406834,,
aml_cicsa_4623,account.move.line,VEJ301406834,,
aml_cicsa_4624,account.move.line,VEJ301406834,,
aml_cicsa_4625,account.move.line,VEJ301406834,,
aml_cicsa_4626,account.move.line,VEJ301406834,,
aml_cicsa_4627,account.move.line,VEJ301406834,,
aml_cicsa_4628,account.move.line,VEJ301406834,,
aml_cicsa_4629,account.move.line,VEJ300077713,,
aml_cicsa_4630,account.move.line,VEJ300077713,,
aml_cicsa_4631,account.move.line,VEJ300077713,,
aml_cicsa_4632,account.move.line,VEJ300077713,,
aml_cicsa_4633,account.move.line,VEJ300077713,,
aml_cicsa_4634,account.move.line,VEJ300077713,,
aml_cicsa_4635,account.move.line,VEJ300077713,,
aml_cicsa_4636,account.move.line,VEJ300077713,,
aml_cicsa_4637,account.move.line,VEJ300077713,,
aml_cicsa_4638,account.move.line,VEJ300077713,,
aml_cicsa_4639,account.move.line,VEJ297785213,,
aml_cicsa_4640,account.move.line,VEJ297785213,,
aml_cicsa_4641,account.move.line,VEJ297785213,,
aml_cicsa_4642,account.move.line,VEJ297785213,,
aml_cicsa_4643,account.move.line,VEJ297785213,,
aml_cicsa_4644,account.move.line,VEJ400406811,,
aml_cicsa_4645,account.move.line,VEJ400406811,,
aml_cicsa_4646,account.move.line,VEJ400406811,,
aml_cicsa_4647,account.move.line,VEJ400406811,,
aml_cicsa_4648,account.move.line,VEJ400406811,,
aml_cicsa_4649,account.move.line,VEJ400406811,,
aml_cicsa_4650,account.move.line,VEJ400406811,,
aml_cicsa_4651,account.move.line,VEJ400406811,,
aml_cicsa_4652,account.move.line,VEJ400406811,,
aml_cicsa_4653,account.move.line,VEJ400406811,,
aml_cicsa_4654,account.move.line,VEJ400406811,,
aml_cicsa_4655,account.move.line,VEJ400406811,,
aml_cicsa_4656,account.move.line,VEJ400406811,,
aml_cicsa_4657,account.move.line,VEJ400406811,,
aml_cicsa_4658,account.move.line,VEJ400406811,,
aml_cicsa_4659,account.move.line,VEJ400406811,,
aml_cicsa_4660,account.move.line,VEJ400406811,,
aml_cicsa_4661,account.move.line,VEJ400406811,,
aml_cicsa_4662,account.move.line,VEJ400406811,,
aml_cicsa_4663,account.move.line,VEJ400406811,,
aml_cicsa_4664,account.move.line,VEJ400406811,,
aml_cicsa_4665,account.move.line,VEJ400406811,,
aml_cicsa_4666,account.move.line,VEJ400406811,,
aml_cicsa_4667,account.move.line,VEJ400406811,,
aml_cicsa_4668,account.move.line,VEJ400406811,,
aml_cicsa_4669,account.move.line,VEJ400406811,,
aml_cicsa_4670,account.move.line,VEJ400406811,,
aml_cicsa_4671,account.move.line,VEJ400406811,,
aml_cicsa_4672,account.move.line,VEJ400406811,,
aml_cicsa_4673,account.move.line,VEJ400406811,,
aml_cicsa_4674,account.move.line,VEJ400406811,,
aml_cicsa_4675,account.move.line,VEJ000815747,,
aml_cicsa_4676,account.move.line,VEJ000815747,,
aml_cicsa_4677,account.move.line,VEJ000815747,,
aml_cicsa_4678,account.move.line,VEJ000815747,,
aml_cicsa_4679,account.move.line,VEJ000815747,,
aml_cicsa_4680,account.move.line,VEJ308120219,,
aml_cicsa_4681,account.move.line,VEJ308120219,,
aml_cicsa_4682,account.move.line,VEJ308120219,,
aml_cicsa_4683,account.move.line,VEJ308120219,,
aml_cicsa_4684,account.move.line,VEJ308120219,,
aml_cicsa_4685,account.move.line,VEV032853249,,
aml_cicsa_4686,account.move.line,VEV032853249,,
aml_cicsa_4687,account.move.line,VEV032853249,,
aml_cicsa_4688,account.move.line,VEV032853249,,
aml_cicsa_4689,account.move.line,VEV032853249,,
aml_cicsa_4690,account.move.line,VEV032853249,,
aml_cicsa_4691,account.move.line,VEV032853249,,
aml_cicsa_4692,account.move.line,VEV102884619,,
aml_cicsa_4693,account.move.line,VEV102884619,,
aml_cicsa_4694,account.move.line,VEJ003439940,,
aml_cicsa_4695,account.move.line,VEJ003439940,,
aml_cicsa_4696,account.move.line,VEJ003439940,,
aml_cicsa_4697,account.move.line,VEJ003439940,,
aml_cicsa_4698,account.move.line,VEJ003439940,,
aml_cicsa_4699,account.move.line,VEJ003439940,,
aml_cicsa_4700,account.move.line,VEJ003439940,,
aml_cicsa_4701,account.move.line,VEJ003439940,,
aml_cicsa_4702,account.move.line,VEJ003439940,,
aml_cicsa_4703,account.move.line,VEJ003439940,,
aml_cicsa_4704,account.move.line,VEJ003439940,,
aml_cicsa_4705,account.move.line,VEJ003439940,,
aml_cicsa_4706,account.move.line,VEJ003439940,,
aml_cicsa_4707,account.move.line,VEJ003439940,,
aml_cicsa_4708,account.move.line,VEJ003439940,,
aml_cicsa_4709,account.move.line,VEJ003439940,,
aml_cicsa_4710,account.move.line,VEJ003439940,,
aml_cicsa_4711,account.move.line,VEJ003439940,,
aml_cicsa_4712,account.move.line,VEJ001241345,,
aml_cicsa_4713,account.move.line,VEJ001241345,,
aml_cicsa_4714,account.move.line,VEJ001241345,,
aml_cicsa_4715,account.move.line,VEJ001241345,,
aml_cicsa_4716,account.move.line,VEJ300004937,,
aml_cicsa_4717,account.move.line,VEJ300004937,,
aml_cicsa_4718,account.move.line,VEJ300004937,,
aml_cicsa_4719,account.move.line,VEJ300004937,,
aml_cicsa_4720,account.move.line,,869663.2,base.USD
aml_cicsa_4721,account.move.line,,-869663.2,base.USD
aml_cicsa_4722,account.move.line,VEJ001241345,,
aml_cicsa_4723,account.move.line,VEJ001241345,,
aml_cicsa_4724,account.move.line,VEJ300004937,,
aml_cicsa_4725,account.move.line,VEJ300004937,,
aml_cicsa_4726,account.move.line,VEJ402516690,19400,base.USD
aml_cicsa_4727,account.move.line,VEJ402516690,-19400,base.USD
aml_cicsa_4728,account.move.line,VEJ402516690,,
aml_cicsa_4729,account.move.line,VEJ402516690,,
aml_cicsa_4730,account.move.line,VEJ402516690,11092,base.USD
aml_cicsa_4731,account.move.line,VEJ402516690,-11092,base.USD
aml_cicsa_4732,account.move.line,VEJ402516690,,
aml_cicsa_4733,account.move.line,VEJ402516690,,
aml_cicsa_4734,account.move.line,VEV089702840,,
aml_cicsa_4735,account.move.line,VEV089702840,,
aml_cicsa_4736,account.move.line,VEV089702840,,
aml_cicsa_4737,account.move.line,VEV089702840,,
aml_cicsa_4738,account.move.line,VEV089702840,,
aml_cicsa_4739,account.move.line,VEV089702840,,
aml_cicsa_4740,account.move.line,VEV089702840,,
aml_cicsa_4741,account.move.line,VEV089702840,,
aml_cicsa_4742,account.move.line,VEJ315253321,122396.6,base.USD
aml_cicsa_4743,account.move.line,VEJ315253321,-122396.6,base.USD
aml_cicsa_4744,account.move.line,VEJ315253321,75000,base.USD
aml_cicsa_4745,account.move.line,VEJ315253321,-75000,base.USD
aml_cicsa_4746,account.move.line,,869663.2,base.USD
aml_cicsa_4747,account.move.line,,-869663.2,base.USD
aml_cicsa_4748,account.move.line,VEV089702840,16228.23,base.USD
aml_cicsa_4749,account.move.line,VEV089702840,8895.71,base.USD
aml_cicsa_4750,account.move.line,VEV089702840,-25123.94,base.USD
aml_cicsa_4751,account.move.line,,,
aml_cicsa_4752,account.move.line,,,
aml_cicsa_4753,account.move.line,,,
aml_cicsa_4754,account.move.line,,,
aml_cicsa_4755,account.move.line,,,
aml_cicsa_4756,account.move.line,VEV045344734,,
aml_cicsa_4757,account.move.line,VEV045344734,,
aml_cicsa_4758,account.move.line,VEV045344734,,
aml_cicsa_4759,account.move.line,VEV045344734,,
aml_cicsa_4760,account.move.line,VEV045344734,,
