id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_3115,account.move.line,VEJ301406834,,
aml_cicsa_3116,account.move.line,VEJ294668666,,
aml_cicsa_3117,account.move.line,VEJ294668666,,
aml_cicsa_3118,account.move.line,VEJ294668666,,
aml_cicsa_3119,account.move.line,VEJ294668666,,
aml_cicsa_3120,account.move.line,VEJ294668666,,
aml_cicsa_3121,account.move.line,VEJ294668666,,
aml_cicsa_3122,account.move.line,VEJ294668666,,
aml_cicsa_3123,account.move.line,VEJ294668666,,
aml_cicsa_3124,account.move.line,VEJ294668666,,
aml_cicsa_3125,account.move.line,VEJ294668666,,
aml_cicsa_3126,account.move.line,VEJ302106834,,
aml_cicsa_3127,account.move.line,VEJ302106834,,
aml_cicsa_3128,account.move.line,VEJ302106834,,
aml_cicsa_3129,account.move.line,VEJ302106834,,
aml_cicsa_3130,account.move.line,VEJ302106834,,
aml_cicsa_3131,account.move.line,VEJ302106834,,
aml_cicsa_3132,account.move.line,VEJ302106834,,
aml_cicsa_3133,account.move.line,VEJ302106834,,
aml_cicsa_3134,account.move.line,VEJ302106834,,
aml_cicsa_3135,account.move.line,VEJ302106834,,
aml_cicsa_3136,account.move.line,VEJ302106834,,
aml_cicsa_3137,account.move.line,VEJ306203117,,
aml_cicsa_3138,account.move.line,VEJ306203117,,
aml_cicsa_3139,account.move.line,VEJ306203117,,
aml_cicsa_3140,account.move.line,VEJ306203117,,
aml_cicsa_3141,account.move.line,VEJ306203117,,
aml_cicsa_3142,account.move.line,VEJ306203117,,
aml_cicsa_3143,account.move.line,VEJ306203117,,
aml_cicsa_3144,account.move.line,VEJ306203117,,
aml_cicsa_3145,account.move.line,VEJ306203117,,
aml_cicsa_3146,account.move.line,VEJ306203117,,
aml_cicsa_3147,account.move.line,VEJ400406811,,
aml_cicsa_3148,account.move.line,VEJ400406811,,
aml_cicsa_3149,account.move.line,VEJ297785213,,
aml_cicsa_3150,account.move.line,VEJ297785213,,
aml_cicsa_3151,account.move.line,VEJ297785213,,
aml_cicsa_3152,account.move.line,VEJ297785213,,
aml_cicsa_3153,account.move.line,VEJ297785213,,
aml_cicsa_3154,account.move.line,VEJ306585788,,
aml_cicsa_3155,account.move.line,VEJ306585788,,
aml_cicsa_3156,account.move.line,VEJ400406811,,
aml_cicsa_3157,account.move.line,VEJ400406811,,
aml_cicsa_3158,account.move.line,VEJ400406811,,
aml_cicsa_3159,account.move.line,VEJ400406811,,
aml_cicsa_3160,account.move.line,VEJ315297876,,
aml_cicsa_3161,account.move.line,VEJ315297876,,
aml_cicsa_3162,account.move.line,VEJ315297876,,
aml_cicsa_3163,account.move.line,VEJ003109088,,
aml_cicsa_3164,account.move.line,VEJ003109088,,
aml_cicsa_3165,account.move.line,VEJ003539554,,
aml_cicsa_3166,account.move.line,VEJ003539554,,
aml_cicsa_3167,account.move.line,VEJ303900909,,
aml_cicsa_3168,account.move.line,VEJ303900909,,
aml_cicsa_3169,account.move.line,VEJ303900909,,
aml_cicsa_3170,account.move.line,VEJ303900909,,
aml_cicsa_3171,account.move.line,VEJ303900909,,
aml_cicsa_3172,account.move.line,VEJ303900909,,
aml_cicsa_3173,account.move.line,VEJ294668666,,
aml_cicsa_3174,account.move.line,VEJ294668666,,
aml_cicsa_3175,account.move.line,VEJ294668666,,
aml_cicsa_3176,account.move.line,VEJ294668666,,
aml_cicsa_3177,account.move.line,VEJ294668666,,
aml_cicsa_3178,account.move.line,VEJ301406834,,
aml_cicsa_3179,account.move.line,VEJ301406834,,
aml_cicsa_3180,account.move.line,VEJ301406834,,
aml_cicsa_3181,account.move.line,VEJ301406834,,
aml_cicsa_3182,account.move.line,VEJ301406834,,
aml_cicsa_3183,account.move.line,VEJ301406834,,
aml_cicsa_3184,account.move.line,VEJ301406834,,
aml_cicsa_3185,account.move.line,VEJ301406834,,
aml_cicsa_3186,account.move.line,VEJ301406834,,
aml_cicsa_3187,account.move.line,VEJ301406834,,
aml_cicsa_3188,account.move.line,VEJ000815747,,
aml_cicsa_3189,account.move.line,VEJ000815747,,
aml_cicsa_3190,account.move.line,VEJ297785213,,
aml_cicsa_3191,account.move.line,VEJ297785213,,
aml_cicsa_3192,account.move.line,VEJ306203117,,
aml_cicsa_3193,account.move.line,VEJ306203117,,
aml_cicsa_3194,account.move.line,VEJ306203117,,
aml_cicsa_3195,account.move.line,VEJ306203117,,
aml_cicsa_3196,account.move.line,VEJ306203117,,
aml_cicsa_3197,account.move.line,VEJ306203117,,
aml_cicsa_3198,account.move.line,VEJ306203117,,
aml_cicsa_3199,account.move.line,VEJ306203117,,
aml_cicsa_3200,account.move.line,VEJ306203117,,
aml_cicsa_3201,account.move.line,VEJ306203117,,
aml_cicsa_3202,account.move.line,VEJ306203117,,
aml_cicsa_3203,account.move.line,VEJ306203117,,
aml_cicsa_3204,account.move.line,VEJ306203117,,
aml_cicsa_3205,account.move.line,VEJ306203117,,
aml_cicsa_3206,account.move.line,VEJ306203117,,
aml_cicsa_3207,account.move.line,VEJ306203117,,
aml_cicsa_3208,account.move.line,VEJ000598800,,
aml_cicsa_3209,account.move.line,VEJ000598800,,
aml_cicsa_3210,account.move.line,VEJ000598800,,
aml_cicsa_3211,account.move.line,VEJ308120219,,
aml_cicsa_3212,account.move.line,VEJ308120219,,
aml_cicsa_3213,account.move.line,VEJ308120219,,
aml_cicsa_3214,account.move.line,VEJ308120219,,
aml_cicsa_3215,account.move.line,VEJ300077713,,
aml_cicsa_3216,account.move.line,VEJ300077713,,
aml_cicsa_3217,account.move.line,VEJ300077713,,
aml_cicsa_3218,account.move.line,VEJ313040045,,
aml_cicsa_3219,account.move.line,VEJ313040045,,
aml_cicsa_3220,account.move.line,VEJ313040045,,
